IMEISV,IMSI
3518230510976101,454061101359232
0126500072826511,454063307114547
0130300027199105,454063307308389
0124240095838414,454063307012750
3581500432480301,454061083713989
3596160413651501,454063302360279
0130020046975605,454061106112402
3596160487571501,454063302968823
3585370413080101,454063308003361
0130390055760404,454063307321167
0129360005540004,454061106051579
0128380067370115,454063307243608
0129630044427414,454063307353669
3597780429965601,454065000027930
0129600048440815,454063307110871
3590900451605701,454063302766173
0126500083142615,454061083790977
3581480401772922,454061100424213
3578530427179001,454063308025304
0130400048974905,454063307291682
3596160420571701,454063302707953
0125370058832214,454061106039720
3592780300038200,454063303048283
0125360023843106,454063307250467
0127460081587410,454063307245731
3599590468042801,454061101109854
3521660555062201,454061101499307
0126580051376207,454063307171607
0125460090804213,454061106045920
3591880459479201,454063307359368
3591180420930801,454061101436534
0130060017354601,454063307288851
0127510027913412,454061106058161
0129580030066213,454063307132627
0130020066389005,454063307273797
0128500039853613,454063307129610
0130030024054802,454061106116317
3597780420591401,454063302984740
3526680417991601,454061101373739
0128470053129014,454063307126381
3564510415256343,454063883726031
0130360093117502,454063307313794
3599590425306301,454063302967406
3531420484361200,454064500557614
3596160444442301,454061101425523
0125350071862515,454063307082803
0125450068466712,454063307123467
0125470040863113,454063307087645
0129390078180005,454063307359064
0122120005510301,454061106124202
3515540515921201,454063308011370
3593720426589201,454063307210621
0127480011405714,454063307205870
0126440032884015,454063307125048
3593720476571901,454063307042719
3586970416687201,454061101466864
3517100513110403,454063307333077
0125420078854412,454061106057718
3531420491094900,454064500560526
3585370411407201,454063302902754
3581500455747601,454063302393740
0130380041189205,454063307346477
0124200021966415,454063307006221
3597780451883201,454063300037866
0124190045389215,454063307019723
0127540025498714,454063307188714
3591880459653501,454061106155439
3521670505864301,454063307041695
0125460029304414,454063307062023
3517100514040008,454063307053118
0124180067552709,454061106073749
3593740423065101,454063302879006
0130040020936605,454061106118031
3520370318695700,454061101461851
3591880461060101,454063302835792
0130070054386301,454061106112179
0130510097604005,454061106116575
3588480422212901,454063302902093
0124250021699413,454063307040181
3597780448210301,454063883718356
3597780429948401,454063302767916
0131270050843415,454061106003228
0130410067169803,454061106142217
0126500047724606,454063307136714
0127470080801510,454063307100141
3591180422935001,454063302537365
3596160492476101,454063308007255
3581500432566601,454063302295886
0128420006709110,454063307258481
0125430026627515,454063307079163
3595480428288801,454063302872435
0130050074020605,454063307239996
3597780408860601,454063307075391
3584720408394201,454061083711743
0130020020975905,454063307270709
3591880459900501,454063307369666
0129610019180515,454063307129247
0130350009421203,454061106117542
0124250019210715,454063307027640
0130060044430104,454063307272242
0124300093121214,454063307040696
3518230566272901,454063308008784
3597780422675801,454063302988009
0125420082249614,454063307123431
0130030017557901,454063307326365
3529610474697901,454063883732232
0130040032552104,454063307288049
0130040012599405,454063307294890
3539420418189801,454061101386870
0130580083446703,454063307359827
0125410075742213,454063307154672
0127510081542413,454063307180352
3590900449668401,454063302253213
3596160437805001,454063302974874
0130030052683102,454063307270777
0126570062080009,454063307137250
3596160484656401,454061101468605
3596160437604901,454063300430162
0130040021617704,454063307314628
0130310005212105,454063307339047
0130070014027005,454061106112484
0125390031858309,454063307104277
0127490075995314,454063307187488
0124310070677210,454063307016862
3596510473261501,454063302617195
3521670545976601,454063302714325
0128390036034614,454063307241068
3593720449676201,454063302954976
3515220501892801,454061101366677
0127480042510814,454061106138108
3522120451383301,454063300528463
0130460075453603,454063307363795
3596510469646101,454063883714818
0124210040112613,454063883791758
3596160470856701,454063307119430
0124230019442214,454063306025514
3583130496176201,454061101452674
0125390051591910,454063307111991
0125390001786315,454063307089579
3515540526208601,454063300544311
0124260071872514,454063307027396
0124220085955513,454061106040514
0126480052732915,454061106057212
3529000508323708,454063307360557
0124300026475115,454063307032106
0130030069554905,454061106026694
3565140407819012,454063302955251
3596510468221601,454063302969834
0130620088191704,454063307362202
0130320028927505,454063307292003
0130340050802604,454063307308040
3585370410588801,454063308040352
3572420422147301,454063302404080
0125330022675606,454063307111553
3559830333784512,454064500583016
3521860500619500,454061101437779
0127540054929114,454063307220987
3599590405955201,454063300538475
3593720441642701,454063302930548
3564400433644701,454061084000753
3515540513296901,454063302727636
0130370037377405,454061106125757
3595750430928301,454061101498056
3596160450259201,454063302987945
0126510097485310,454061106110728
0130460044240705,454063307335753
0125440056602813,454061106090474
0126530031990814,454063307212152
3521670500104401,454063302880358
0130060054399204,454063307258608
0125380097737510,454063307106915
0124240076747314,454063307047262
0127520052174514,454063307165137
3595480420042701,454061101451703
0126570065281708,454061106056768
0124200087505715,454061106119820
0130040073500005,454063307224740
0128420011485813,454061106103318
0127440072217813,454063307240845
0130630067486004,454061106152846
3597780451739801,454063302366219
3590900451594901,454063302411403
0128390096420611,454063307159203
3596160437802601,454061106087223
3568120463669001,454063302152036
3529740253633316,454061103034764
3589380406866501,454061106101024
0130450059211804,454063307331101
3597780424698601,454063302740065
3515540531950801,454061101464791
0124190025653503,454063306025761
3596160484399001,454063308031798
3595480441230801,454063302898796
3596160472422701,454061101051798
0124230003209012,454063307049907
0124220016882615,454063307056028
0126520095155108,454063307180920
0127430064883515,454063307210011
0128400063699814,454063307266142
0130060078433302,454063307229864
0124250026260911,454063306036245
3596510473195301,454063302872274
3595750442218601,454063302940050
3595480418976701,454063302755180
0124290072707113,454063307020358
3557440461444700,454063302530024
3596160480116001,454063302855934
0126440028281915,454063307135578
0130390045215805,454063307294154
3596160480046501,454063302810649
3553100486805901,454061101444971
0128500039324611,454063307112148
3564720401674004,454063899831036
3562160405235000,454063883726116
3562990406338201,454063302451135
0124840015795490,454063392552438
0130290004893004,454061106119927
0127430076297910,454063307229964
3564400434762501,454061101432356
0130070026868704,454063307356970
3585370413218301,454061101406078
3595480416407801,454063302432052
3599590467768201,454063300299430
0124170075320408,454063307059550
3595750442678001,454063306023198
0130080062759004,454063307273410
3585060448411756,454063392416127
3572420422117901,454061101169106
0125370080341013,454061106053848
3597780446509201,454063307122826
3591880463145901,454063307369864
3518230599406901,454063308023045
3521960406093905,454061103033101
3583420431179301,454063302974847
3522120457859401,454065100012545
0127500047637215,454061106158878
0124240033612004,454063307054902
0127480033431815,454063307267480
3520370313593600,454061101461319
0124300063746013,454063307044292
0127500006478310,454063307222650
0126570063000307,454063307169728
0127480093148510,454063307315716
3580000422869701,454061101223461
3588480421564901,454063302710787
0130320076652102,454063307242815
0130360084829504,454063307306844
0127540093056110,454063307267736
3515540513122901,454063302293947
3596160408647501,454063308024971
0125450011560213,454063307122965
0126560046826407,454063307161418
0130310081977005,454063307306407
3517100555577803,454063307285371
0125400003358814,454063307120973
0130470096768005,454063307030365
3585060401336364,454063302785547
3585060462436870,454063300882356
3596160427327301,454063302949058
3590900421005101,454063302791876
0129580017386415,454063307317789
0125440019692015,454063307074314
0130030032622004,454063307246364
3584210414453001,454063302631741
0128410071572615,454063307022654
3596160455696901,454061101438806
0128460095791811,454063307245285
0124250064761610,454063307042024
0127530045950515,454063307234486
0124220077319611,454063307044922
3515540513126301,454061101451397
3520370318730600,454061101465541
0127490098447210,454061106074943
3520370318770400,454061101465778
0125440066618015,454063307211167
0130570091919005,454063307372322
0125390095310914,454063307110366
0128450053857710,454063307244671
3515540530505301,454063302626297
0124280086727413,454061106007735
0125360041855213,454063307080112
0124170021315204,454063307040403
3572420448219801,454061101123530
0124180002461206,454063307043392
3596160468417001,454061083707413
0128490044320815,454061106044518
3588480426143001,454063300493030
0130050059053802,454063307057164
0130080048788201,454063307261778
